Value	Name	VariableDescription	days	Date	Time
1,866	ROGUE RIVER AT GRANTS PASS, OR	Discharge	5	12/22/20	9:42:30 PM
1,858	ROGUE RIVER AT GRANTS PASS, OR	Discharge	5	12/22/20	11:02:30 PM
1,850	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	12:22:30 AM
1,839	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	1:42:30 AM
1,833	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	3:02:30 AM
1,825	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	4:22:30 AM
1,819	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	5:42:30 AM
1,803	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	7:02:30 AM
1,773	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	8:22:30 AM
1,761	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	9:42:30 AM
1,756	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	11:02:30 AM
1,747	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	12:22:30 PM
1,743	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	1:42:30 PM
1,740	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	3:02:30 PM
1,720	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	4:22:30 PM
1,719	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	5:42:30 PM
1,722	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	7:02:30 PM
1,718	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	8:22:30 PM
1,711	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	9:42:30 PM
1,696	ROGUE RIVER AT GRANTS PASS, OR	Discharge	4	12/23/20	11:02:30 PM
1,682	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	12:22:30 AM
1,667	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	1:42:30 AM
1,659	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	3:02:30 AM
1,658	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	4:22:30 AM
1,658	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	5:42:30 AM
1,651	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	7:02:30 AM
1,634	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	8:22:30 AM
1,634	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	9:42:30 AM
1,626	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	11:02:30 AM
1,619	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	12:22:30 PM
1,614	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	1:42:30 PM
1,615	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	3:02:30 PM
1,618	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	4:22:30 PM
1,628	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	5:42:30 PM
1,625	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	7:02:30 PM
1,622	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	8:22:30 PM
1,622	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	9:42:30 PM
1,616	ROGUE RIVER AT GRANTS PASS, OR	Discharge	3	12/24/20	11:02:30 PM
1,605	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	12:22:30 AM
1,591	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	1:42:30 AM
1,588	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	3:02:30 AM
1,584	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	4:22:30 AM
1,579	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	5:42:30 AM
1,573	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	7:02:30 AM
1,562	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	8:22:30 AM
1,567	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	9:42:30 AM
1,578	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	11:02:30 AM
1,614	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	12:22:30 PM
1,606	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	1:42:30 PM
1,589	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	3:02:30 PM
1,655	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	4:22:30 PM
1,696	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	5:42:30 PM
1,690	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	7:02:30 PM
1,656	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	8:22:30 PM
1,657	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	9:42:30 PM
1,708	ROGUE RIVER AT GRANTS PASS, OR	Discharge	2	12/25/20	11:02:30 PM
1,739	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	12:22:30 AM
1,754	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	1:42:30 AM
1,822	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	3:02:30 AM
1,929	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	4:22:30 AM
2,063	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	5:42:30 AM
2,223	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	7:02:30 AM
2,259	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	8:22:30 AM
2,363	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	9:42:30 AM
2,458	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	11:02:30 AM
2,618	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	12:22:30 PM
2,964	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	1:42:30 PM
3,369	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	3:02:30 PM
3,739	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	4:22:30 PM
3,993	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	5:42:30 PM
4,173	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	7:02:30 PM
4,333	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	8:22:30 PM
4,428	ROGUE RIVER AT GRANTS PASS, OR	Discharge	1	12/26/20	9:42:30 PM
948	ROGUE RIVER AT GRANTS PASS, OR	Discharge	11	12/16/20	11:07:30 PM
1,884	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	12:32:30 AM
1,879	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	2:00:00 AM
1,874	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	3:22:30 AM
1,864	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	4:42:30 AM
1,863	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	6:05:00 AM
1,859	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	7:35:00 AM
1,854	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	9:02:30 AM
1,850	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	10:37:30 AM
1,849	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	12:12:30 PM
1,851	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	1:32:30 PM
1,858	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	2:52:30 PM
1,865	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	4:12:30 PM
1,879	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	5:32:30 PM
1,871	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	6:52:30 PM
1,858	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	8:12:30 PM
1,848	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	9:32:30 PM
1,841	ROGUE RIVER NEAR AGNESS, OR	Discharge	20	12/7/20	10:52:30 PM
1,834	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	12:22:30 AM
1,826	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	1:42:30 AM
1,821	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	3:02:30 AM
1,815	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	4:32:30 AM
1,810	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	5:57:30 AM
1,810	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	7:22:30 AM
1,809	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	8:42:30 AM
1,809	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	10:08:45 AM
1,810	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	11:42:30 AM
1,819	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	1:02:30 PM
1,825	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	2:22:30 PM
1,836	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	3:50:00 PM
1,840	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	5:12:30 PM
1,830	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	6:32:30 PM
1,819	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	7:52:30 PM
1,811	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	9:12:30 PM
1,806	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	10:32:30 PM
1,804	ROGUE RIVER NEAR AGNESS, OR	Discharge	19	12/8/20	11:52:30 PM
1,805	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	1:17:30 AM
1,801	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	2:52:30 AM
1,801	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	4:12:30 AM
1,795	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	5:32:30 AM
1,791	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	6:52:30 AM
1,789	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	8:36:15 AM
1,783	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	10:18:45 AM
1,784	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	11:42:30 AM
1,796	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	1:02:30 PM
1,798	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	2:42:30 PM
1,801	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	4:02:30 PM
1,801	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	5:28:45 PM
1,800	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	6:52:30 PM
1,799	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	8:12:30 PM
1,794	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	9:32:30 PM
1,794	ROGUE RIVER NEAR AGNESS, OR	Discharge	18	12/9/20	10:53:45 PM
1,798	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	12:22:30 AM
1,794	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	1:42:30 AM
1,788	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	3:03:45 AM
1,770	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	4:32:30 AM
1,764	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	5:52:30 AM
1,760	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	7:12:30 AM
1,760	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	8:32:30 AM
1,760	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	9:52:30 AM
1,765	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	11:12:30 AM
1,781	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	12:32:30 PM
1,799	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	1:52:30 PM
1,799	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	3:12:30 PM
1,801	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	4:32:30 PM
1,799	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	6:00:00 PM
1,802	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	7:30:00 PM
1,797	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	8:52:30 PM
1,799	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	10:12:30 PM
1,795	ROGUE RIVER NEAR AGNESS, OR	Discharge	17	12/10/20	11:32:30 PM
1,800	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	12:52:30 AM
1,798	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	2:12:30 AM
1,791	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	3:37:30 AM
1,774	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	5:02:30 AM
1,768	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	6:22:30 AM
1,763	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	7:42:30 AM
1,761	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	9:02:30 AM
1,761	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	10:22:30 AM
1,764	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	11:42:30 AM
1,770	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	1:13:45 PM
1,774	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	2:42:30 PM
1,784	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	4:02:30 PM
1,788	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	5:28:45 PM
1,775	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	6:57:30 PM
1,763	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	8:58:45 PM
1,760	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	10:22:30 PM
1,760	ROGUE RIVER NEAR AGNESS, OR	Discharge	16	12/11/20	11:42:30 PM
1,761	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	1:02:30 AM
1,768	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	2:22:30 AM
1,769	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	3:42:30 AM
1,768	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	5:02:30 AM
1,762	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	6:22:30 AM
1,763	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	7:56:15 AM
1,771	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	9:26:15 AM
1,788	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	10:58:45 AM
1,806	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	12:22:30 PM
1,816	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	1:42:30 PM
1,818	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	3:02:30 PM
1,818	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	4:22:30 PM
1,811	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	6:01:15 PM
1,803	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	7:28:45 PM
1,800	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	8:52:30 PM
1,803	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	10:12:30 PM
1,816	ROGUE RIVER NEAR AGNESS, OR	Discharge	15	12/12/20	11:42:30 PM
1,844	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	1:02:30 AM
1,857	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	2:22:30 AM
1,859	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	3:42:30 AM
1,871	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	5:05:00 AM
1,906	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	6:32:30 AM
1,910	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	7:52:30 AM
1,918	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	9:13:45 AM
1,939	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	10:42:30 AM
1,961	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	12:02:30 PM
2,013	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	1:22:30 PM
2,076	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	2:46:15 PM
2,151	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	4:12:30 PM
2,236	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	5:42:30 PM
2,333	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	7:18:45 PM
2,419	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	8:42:30 PM
2,503	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	10:02:30 PM
2,600	ROGUE RIVER NEAR AGNESS, OR	Discharge	14	12/13/20	11:22:30 PM
2,698	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	12:42:30 AM
2,757	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	2:02:30 AM
2,813	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	3:30:00 AM
2,864	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	4:52:30 AM
2,923	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	6:12:30 AM
3,024	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	7:45:00 AM
3,093	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	9:12:30 AM
3,133	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	10:48:45 AM
3,154	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	12:16:15 PM
3,170	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	1:52:30 PM
3,148	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	3:12:30 PM
3,115	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	4:38:45 PM
3,080	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	6:12:30 PM
3,063	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	7:41:15 PM
3,069	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	9:02:30 PM
3,086	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	10:23:45 PM
3,091	ROGUE RIVER NEAR AGNESS, OR	Discharge	13	12/14/20	11:52:30 PM
3,092	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	1:12:30 AM
3,110	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	2:32:30 AM
3,146	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	3:52:30 AM
3,186	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	5:18:45 AM
3,214	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	6:42:30 AM
3,224	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	8:02:30 AM
3,230	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	9:23:45 AM
3,231	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	10:53:45 AM
3,231	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	12:23:45 PM
3,209	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	1:53:45 PM
3,171	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	3:32:30 PM
3,136	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	4:57:30 PM
3,100	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	6:22:30 PM
3,074	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	7:42:30 PM
3,057	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	9:02:30 PM
3,035	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	10:22:30 PM
3,013	ROGUE RIVER NEAR AGNESS, OR	Discharge	12	12/15/20	11:42:30 PM
2,980	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	1:06:15 AM
2,954	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	2:32:30 AM
2,923	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	3:52:30 AM
2,900	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	5:18:45 AM
2,876	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	6:42:30 AM
2,858	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	8:02:30 AM
2,836	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	9:22:30 AM
2,836	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	10:42:30 AM
2,835	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	12:06:15 PM
2,886	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	1:42:30 PM
2,979	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	3:02:30 PM
3,144	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	4:26:15 PM
3,485	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	6:03:45 PM
3,866	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	7:32:30 PM
4,184	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	8:52:30 PM
4,529	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	10:12:30 PM
4,798	ROGUE RIVER NEAR AGNESS, OR	Discharge	11	12/16/20	11:32:30 PM
4,983	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	1:02:30 AM
5,174	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	2:32:30 AM
5,371	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	3:52:30 AM
5,708	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	5:12:30 AM
6,095	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	6:32:30 AM
6,309	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	7:52:30 AM
6,374	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	9:22:30 AM
6,346	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	11:10:00 AM
6,353	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	12:38:45 PM
6,368	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	2:02:30 PM
6,376	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	3:22:30 PM
6,678	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	5:05:00 PM
7,186	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	6:36:15 PM
7,528	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	8:02:30 PM
7,686	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	9:22:30 PM
7,764	ROGUE RIVER NEAR AGNESS, OR	Discharge	10	12/17/20	10:50:00 PM
7,784	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	12:12:30 AM
7,756	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	1:32:30 AM
7,627	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	2:57:30 AM
7,423	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	4:22:30 AM
7,212	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	5:42:30 AM
7,005	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	7:02:30 AM
6,813	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	8:22:30 AM
6,584	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	10:01:15 AM
6,381	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	11:32:30 AM
6,216	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	12:52:30 PM
6,041	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	2:17:30 PM
5,879	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	3:42:30 PM
5,744	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	5:02:30 PM
5,609	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	6:22:30 PM
5,486	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	7:42:30 PM
5,379	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	9:02:30 PM
5,271	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	10:22:30 PM
5,169	ROGUE RIVER NEAR AGNESS, OR	Discharge	9	12/18/20	11:42:30 PM
5,045	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	1:02:30 AM
4,943	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	2:22:30 AM
4,840	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	3:42:30 AM
4,755	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	5:02:30 AM
4,665	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	6:22:30 AM
4,593	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	7:42:30 AM
4,509	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	9:12:30 AM
4,421	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	10:52:30 AM
4,343	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	12:15:00 PM
4,264	ROGUE RIVER NEAR AGNESS, OR	Discharge	8	12/19/20	1:42:30 PM
