,Station,name,startTime,endTime,temperature,windDirection,WindMph,LightRain,Rain,HeavyRain,StationName,Date_Name
578,VAN DUZEN R NR BRIDGEVILLE CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,35,N,6,0,0,0,Van Duzen River Bridgeville,2022-03-16_Van Duzen River Bridgeville
579,VAN DUZEN R NR BRIDGEVILLE CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,60,NNW,7,0,0,0,Van Duzen River Bridgeville,2022-03-16_Van Duzen River Bridgeville
580,VAN DUZEN R NR BRIDGEVILLE CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,38,NNE,7,1,1,0,Van Duzen River Bridgeville,2022-03-17_Van Duzen River Bridgeville
581,VAN DUZEN R NR BRIDGEVILLE CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,62,NNW,6,1,1,0,Van Duzen River Bridgeville,2022-03-17_Van Duzen River Bridgeville
582,VAN DUZEN R NR BRIDGEVILLE CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,38,E,6,0,0,0,Van Duzen River Bridgeville,2022-03-18_Van Duzen River Bridgeville
583,VAN DUZEN R NR BRIDGEVILLE CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,66,S,5,1,0,0,Van Duzen River Bridgeville,2022-03-18_Van Duzen River Bridgeville
584,VAN DUZEN R NR BRIDGEVILLE CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,43,S,5,0,0,0,Van Duzen River Bridgeville,2022-03-19_Van Duzen River Bridgeville
585,VAN DUZEN R NR BRIDGEVILLE CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,54,WSW,7,0,1,0,Van Duzen River Bridgeville,2022-03-19_Van Duzen River Bridgeville
586,VAN DUZEN R NR BRIDGEVILLE CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,36,NNW,7,0,1,0,Van Duzen River Bridgeville,2022-03-20_Van Duzen River Bridgeville
587,VAN DUZEN R NR BRIDGEVILLE CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,55,NNW,9,0,1,0,Van Duzen River Bridgeville,2022-03-20_Van Duzen River Bridgeville
588,YUBA R NR MARYSVILLE CA,Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,40,SE,7,0,0,0,Yuba River Marysville,2022-03-14_Yuba River Marysville
589,YUBA R NR MARYSVILLE CA,Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,69,SSE,10,1,0,0,Yuba River Marysville,2022-03-14_Yuba River Marysville
590,YUBA R NR MARYSVILLE CA,Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,50,SSE,12,0,0,0,Yuba River Marysville,2022-03-15_Yuba River Marysville
591,YUBA R NR MARYSVILLE CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,66,SSE,13,1,0,0,Yuba River Marysville,2022-03-15_Yuba River Marysville
592,YUBA R NR MARYSVILLE CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,43,ENE,13,0,0,0,Yuba River Marysville,2022-03-16_Yuba River Marysville
593,YUBA R NR MARYSVILLE CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,71,NNW,13,0,0,0,Yuba River Marysville,2022-03-16_Yuba River Marysville
594,YUBA R NR MARYSVILLE CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,42,N,12,0,0,0,Yuba River Marysville,2022-03-17_Yuba River Marysville
595,YUBA R NR MARYSVILLE CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,72,SE,8,0,0,0,Yuba River Marysville,2022-03-17_Yuba River Marysville
596,YUBA R NR MARYSVILLE CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,ESE,8,0,0,0,Yuba River Marysville,2022-03-18_Yuba River Marysville
597,YUBA R NR MARYSVILLE CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,73,SSE,9,0,0,0,Yuba River Marysville,2022-03-18_Yuba River Marysville
598,YUBA R NR MARYSVILLE CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,48,SE,9,1,0,0,Yuba River Marysville,2022-03-19_Yuba River Marysville
599,YUBA R NR MARYSVILLE CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,64,SSE,14,0,0,0,Yuba River Marysville,2022-03-19_Yuba River Marysville
600,YUBA R NR MARYSVILLE CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,41,SW,14,1,0,0,Yuba River Marysville,2022-03-20_Yuba River Marysville
601,YUBA R NR MARYSVILLE CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,66,NW,15,1,0,0,Yuba River Marysville,2022-03-20_Yuba River Marysville
602,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,53,SW,10,1,0,0,East Fork Carson,2022-03-15_East Fork Carson
603,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,24,SW,10,0,0,0,East Fork Carson,2022-03-16_East Fork Carson
604,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,55,NW,10,0,0,0,East Fork Carson,2022-03-16_East Fork Carson
605,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,27,E,10,0,0,0,East Fork Carson,2022-03-17_East Fork Carson
606,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,55,SW,10,0,0,0,East Fork Carson,2022-03-17_East Fork Carson
607,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,26,SW,10,0,0,0,East Fork Carson,2022-03-18_East Fork Carson
608,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,60,SW,15,0,0,0,East Fork Carson,2022-03-18_East Fork Carson
609,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,31,SW,15,0,0,0,East Fork Carson,2022-03-19_East Fork Carson
610,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,51,SW,20,0,0,0,East Fork Carson,2022-03-19_East Fork Carson
611,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,21,W,20,0,0,0,East Fork Carson,2022-03-20_East Fork Carson
612,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,44,NW,15,0,0,0,East Fork Carson,2022-03-20_East Fork Carson
613,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,20,NE,15,0,0,0,East Fork Carson,2022-03-21_East Fork Carson
614,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,53,NE,10,0,0,0,East Fork Carson,2022-03-21_East Fork Carson
615,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,28,SE,10,0,0,0,East Fork Carson,2022-03-22_East Fork Carson
616,"E WALKER RV NR BRIDGEPORT, CA",This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,51,W,15,1,0,0,East Walker,2022-03-15_East Walker
617,"E WALKER RV NR BRIDGEPORT, CA",Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,20,W,10,0,0,0,East Walker,2022-03-16_East Walker
618,"E WALKER RV NR BRIDGEPORT, CA",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,51,NW,15,0,0,0,East Walker,2022-03-16_East Walker
619,"E WALKER RV NR BRIDGEPORT, CA",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,22,W,15,0,0,0,East Walker,2022-03-17_East Walker
620,"E WALKER RV NR BRIDGEPORT, CA",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,52,SW,10,0,0,0,East Walker,2022-03-17_East Walker
621,"E WALKER RV NR BRIDGEPORT, CA",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,23,SW,10,0,0,0,East Walker,2022-03-18_East Walker
622,"E WALKER RV NR BRIDGEPORT, CA",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,58,SW,15,0,0,0,East Walker,2022-03-18_East Walker
623,"E WALKER RV NR BRIDGEPORT, CA",Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,25,SW,15,0,0,0,East Walker,2022-03-19_East Walker
624,"E WALKER RV NR BRIDGEPORT, CA",Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,50,SW,20,0,0,0,East Walker,2022-03-19_East Walker
625,"E WALKER RV NR BRIDGEPORT, CA",Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,18,W,20,0,0,0,East Walker,2022-03-20_East Walker
626,"E WALKER RV NR BRIDGEPORT, CA",Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,39,NW,15,0,0,0,East Walker,2022-03-20_East Walker
627,"E WALKER RV NR BRIDGEPORT, CA",Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,15,NW,15,0,0,0,East Walker,2022-03-21_East Walker
628,"E WALKER RV NR BRIDGEPORT, CA",Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,48,NW,15,0,0,0,East Walker,2022-03-21_East Walker
629,"E WALKER RV NR BRIDGEPORT, CA",Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,24,NW,15,0,0,0,East Walker,2022-03-22_East Walker
630,EEL R A FERNBRIDGE CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,55,NW,10,0,0,0,,
631,EEL R A FERNBRIDGE CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,40,NNW,7,0,0,0,,
632,EEL R A FERNBRIDGE CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,54,NNW,10,0,0,0,,
633,EEL R A FERNBRIDGE CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,41,ENE,8,1,0,0,,
634,EEL R A FERNBRIDGE CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,57,N,5,1,0,0,,
635,EEL R A FERNBRIDGE CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,E,5,0,0,0,,
636,EEL R A FERNBRIDGE CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,59,S,7,1,0,0,,
637,EEL R A FERNBRIDGE CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,43,SW,7,0,0,0,,
638,EEL R A FERNBRIDGE CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,51,NW,12,0,0,0,,
639,EEL R A FERNBRIDGE CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,38,NNW,12,1,0,0,,
640,EEL R A FERNBRIDGE CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,51,N,10,1,0,0,,
641,EEL R A FERNBRIDGE CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,39,NNE,10,1,0,0,,
642,EEL R A FERNBRIDGE CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,56,NNE,6,1,0,0,,
643,EEL R A FERNBRIDGE CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,43,N,6,0,0,0,,
644,EEL R A FORT SEWARD CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,57,WNW,7,0,1,0,Eel River Fort Seward,2022-03-15_Eel River Fort Seward
645,EEL R A FORT SEWARD CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,34,N,7,0,0,0,Eel River Fort Seward,2022-03-16_Eel River Fort Seward
646,EEL R A FORT SEWARD CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,61,NNW,9,0,0,0,Eel River Fort Seward,2022-03-16_Eel River Fort Seward
647,EEL R A FORT SEWARD CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,40,NNW,7,0,0,0,Eel River Fort Seward,2022-03-17_Eel River Fort Seward
648,EEL R A FORT SEWARD CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,60,WNW,5,0,0,0,Eel River Fort Seward,2022-03-17_Eel River Fort Seward
649,EEL R A FORT SEWARD CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,39,ENE,5,0,0,0,Eel River Fort Seward,2022-03-18_Eel River Fort Seward
650,EEL R A FORT SEWARD CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,62,SSE,5,1,0,0,Eel River Fort Seward,2022-03-18_Eel River Fort Seward
651,EEL R A FORT SEWARD CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,41,SSW,5,0,0,0,Eel River Fort Seward,2022-03-19_Eel River Fort Seward
652,EEL R A FORT SEWARD CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,51,W,8,0,0,0,Eel River Fort Seward,2022-03-19_Eel River Fort Seward
653,EEL R A FORT SEWARD CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,32,NNW,8,1,0,0,Eel River Fort Seward,2022-03-20_Eel River Fort Seward
654,EEL R A FORT SEWARD CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,52,NNW,8,1,0,0,Eel River Fort Seward,2022-03-20_Eel River Fort Seward
655,EEL R A FORT SEWARD CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,33,N,7,0,0,0,Eel River Fort Seward,2022-03-21_Eel River Fort Seward
656,EEL R A FORT SEWARD CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,60,NNW,6,0,0,0,Eel River Fort Seward,2022-03-21_Eel River Fort Seward
657,EEL R A FORT SEWARD CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,41,NNE,6,0,0,0,Eel River Fort Seward,2022-03-22_Eel River Fort Seward
658,EEL R A SCOTIA CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,54,NW,9,0,0,0,Eel River Scotia,2022-03-15_Eel River Scotia
659,EEL R A SCOTIA CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,39,WNW,7,0,0,0,Eel River Scotia,2022-03-16_Eel River Scotia
660,EEL R A SCOTIA CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,54,WNW,9,0,0,0,Eel River Scotia,2022-03-16_Eel River Scotia
661,EEL R A SCOTIA CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,41,NW,8,1,0,0,Eel River Scotia,2022-03-17_Eel River Scotia
662,EEL R A SCOTIA CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,56,NNW,5,1,0,0,Eel River Scotia,2022-03-17_Eel River Scotia
663,EEL R A SCOTIA CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,E,5,0,0,0,Eel River Scotia,2022-03-18_Eel River Scotia
664,EEL R A SCOTIA CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,59,S,6,1,0,0,Eel River Scotia,2022-03-18_Eel River Scotia
665,EEL R A SCOTIA CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,43,SSW,6,0,0,0,Eel River Scotia,2022-03-19_Eel River Scotia
666,EEL R A SCOTIA CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,50,WNW,12,0,0,0,Eel River Scotia,2022-03-19_Eel River Scotia
667,EEL R A SCOTIA CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,37,NNW,12,1,0,0,Eel River Scotia,2022-03-20_Eel River Scotia
668,EEL R A SCOTIA CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,50,NNW,10,1,0,0,Eel River Scotia,2022-03-20_Eel River Scotia
669,EEL R A SCOTIA CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,38,N,10,1,0,0,Eel River Scotia,2022-03-21_Eel River Scotia
670,EEL R A SCOTIA CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,55,N,7,1,0,0,Eel River Scotia,2022-03-21_Eel River Scotia
671,EEL R A SCOTIA CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,43,N,7,0,0,0,Eel River Scotia,2022-03-22_Eel River Scotia
672,HAT C NR HAT CREEK CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,51,SW,10,0,1,0,Hat Creek,2022-03-15_Hat Creek
673,HAT C NR HAT CREEK CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,29,SSE,8,0,0,0,Hat Creek,2022-03-16_Hat Creek
674,HAT C NR HAT CREEK CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,54,NE,6,0,0,0,Hat Creek,2022-03-16_Hat Creek
675,HAT C NR HAT CREEK CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,32,ESE,6,0,0,0,Hat Creek,2022-03-17_Hat Creek
676,HAT C NR HAT CREEK CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,56,SSW,12,0,0,0,Hat Creek,2022-03-17_Hat Creek
677,HAT C NR HAT CREEK CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,31,SSW,12,0,0,0,Hat Creek,2022-03-18_Hat Creek
678,HAT C NR HAT CREEK CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,58,SSW,10,0,0,0,Hat Creek,2022-03-18_Hat Creek
679,HAT C NR HAT CREEK CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,33,SSW,10,1,0,0,Hat Creek,2022-03-19_Hat Creek
680,HAT C NR HAT CREEK CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,46,SW,9,1,0,0,Hat Creek,2022-03-19_Hat Creek
